Song_ID,Tonic,Chords
392,A,"D:maj(9),A:maj(9),C:maj B:min7 A:min7 G:maj(9),Bb:maj7 A:min7 G:min7 F:maj9,D:maj,E:maj,D:maj7,C:maj7,B:min7,D:maj9,"
393,D,"D:min,G:maj,Bb:maj,F:maj,D:maj,A:maj,G:maj F:maj D:min C:maj,"
394,G,"G:maj,C:maj,D:maj,E:min,G:maj G:maj,"
395,Ab,"Ab:maj,Db:maj,Gb:maj,Eb:min Db:maj,Db:maj7,D:dim,"
396,Bb,"Bb:maj6,F:maj,C:min,F:maj(9),D:min,A:7,F:maj F#:dim,G:min7 C:7,C:7,F:7,C:minmaj7,C:min7,Bb:7(#11),"
397,Db,"Db:maj,Ab:maj,Gb:maj,Db:maj6,Gb:maj6,Db:maj6(9),Bb:min,Ab:7,"
398,C,"C:maj,A:min,F:maj,G:maj,E:min,C:7,F:maj G:maj,F:maj Eb:maj,F:maj F:min,"
399,F,"C:min G:sus4(b7),Eb:maj Bb:sus4(b7),Eb:maj Bb:maj,Bb:sus4(b7) Bb:7(#11) Bb:7 C:7,F:maj A:min7,D:maj,Bb:maj D:7,G:min,Bb:min,F:maj Eb:maj7(#11),Ab:maj6 Bb:maj,F:min G:min7,F:min C:sus4(b7),D:min,C:min7(11),"
400,A,"A:maj G:maj9,D:maj,D:maj A:maj,A:maj G:maj,D:maj B:min A:maj,G:maj D:maj,G:maj A:maj,A:maj,D:maj G:maj,"
401,Ab,"Bb:maj,Ab:1,Ab:7,Ab:9,Gb:maj,Bb:min,Cb:maj,Db:sus4(b7),Gb:sus2,"
402,C,"C:maj,F:maj,A:min7,G:maj,"
403,D,"D:min,D:min7,D:1,"
404,C#,
405,E,"E:maj,A:maj,B:maj,E:7,B:7,"
406,F,"Bb:maj7,D:min,G:7,C:7,F:maj,Bb:maj C:maj,D:min C:maj,D:min G:7,C:maj Bb:maj,C:maj C:7,Bb:maj,"
407,D,"B:min,D:maj,G:maj,A:7,A:maj,"
408,C,"A:min,F:maj,C:maj,G:maj,D:min,C:min,Ab:maj Bb:maj,F:min,G:min,Bb:maj,A:maj,B:min,D:maj,C:1,"
409,F,"F:maj,D:min,Bb:maj,D:min Bb:maj,C:maj,C:maj C#:dim7,D:min C:maj,"
410,C,"G:aug(b7),C:maj,G:maj,F:maj,Bb:maj F:maj G:maj,C:7,D:7,G:7,C:maj C:maj,G:maj C:maj,"
411,Db,"Db:maj,Bb:min,Gb:min,Ab:maj,Gb:maj,Db:7,Ab:7,Ab:7(#9),Ab:maj6(b7) Ab:7,Db:maj7,Ab:7(b9),Db:maj13,"
412,B,"B:min,E:min,G:maj7,E:min6,"
413,E,"E:maj,A:maj E:maj,B:7,A:maj,C:7,F:maj,Bb:maj F:maj,Bb:maj,"
414,A,"A:1,A:maj,B:min,B:dim,E:maj,C:maj,B:min7,"
415,B,"B:min7,G:maj(9),A:maj,G:maj(9) A:maj,B:min,B:min7 A:maj,"
416,Eb,"F:5 Gb:5,G:5 Ab:5,A:5 Bb:5,B:5 C:5,Eb:min,F:5,F:5 Gb:5 G:5 Ab:5,Db:maj,F:maj,F:maj Eb:maj,Bb:maj Eb:maj,F:1 Gb:1,G:1 Ab:1,A:1 Bb:1,B:1 C:1,F:maj F#:maj,G:maj G#:maj,A:maj A#:maj,B:maj C:maj,Ab:maj,Ab:5 A:5 Bb:5 B:5,C:maj,Eb:maj,Ab:5,Ab:7,"
417,A,"E:min,A:min,A:min7,"
418,E,"E:maj,A:maj,B:maj,B:sus4(b7),"
419,A,"B:7,E:maj,A:maj,D:maj D:maj,B:min,E:7,D:maj,"
420,G,"G:maj,E:min,C:maj,D:maj,"
421,Eb,"Bb:7,Ab:maj,F:min,Eb:maj,Eb:7,C:min,F:maj,Bb:9,Bb:maj,Bb:7(b9,"
422,Db,"Db:maj Gb:maj,Gb:maj Db:maj,F:min,Bb:min,Eb:min F:min,Ab:sus4,Gb:maj,F:min7 Bb:maj,Eb:maj Ab:maj,G:min,C:min,F:min G:min,Bb:11,Ab:maj Eb:maj,"
423,D,"D:maj,B:min,G:maj,A:maj,"
424,B,"B:1 G:1,Gb:1 F:1,E:1 D:1,B:maj B:maj A:maj E:maj,B:min,B:min A:maj,A:maj B:min,"
425,C,"C:maj,A:min,F:maj,G:maj,G:sus4 G:maj,C:maj F:maj,C:maj Ab:7,Db:maj,Bb:min,Gb:maj,Ab:maj,Db:maj Gb:maj,Db:maj A:7,D:maj,B:min,A:maj,D:maj G:maj,"
426,Eb,"Eb:7(#9),F:7,Ab:7,Db:7,Bb:7(#9),"
427,C,"D:min7,G:maj A:min,D:min7 G:7,C:maj,F:maj6,E:7(b13),A:min,Bb:maj,F:maj,D:min,"
428,F,"F:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj C:sus4,C:maj,F:maj Bb:maj,Bb:maj F:maj,G:min7 C:sus4,G:min7,C:sus4(b7),Bb:maj C:sus4(b7),F:1,C:sus4,"
429,Eb,"G:1,E:1,D:1,Eb:min,Db:maj,Cb:maj,"
430,F,"A:min7 D:min7,G:min7 G:min7,G:min7,Eb:maj,Bb:maj7 A:min7,F:maj7,E:hdim7,A:7(b9),D:maj7,A:7(b9,D:min,B:dim(b13),Bb:min9 Eb:9,A:min7,D:7(b9,G:13,G:9,C:1,C:1 Db:1,Bb:min7 Eb:min7,Ab:min7 Ab:min7,Cb:maj7 Bb:min7,Db:sus4(b7),"
431,B,"B:1,A:1,G:1,B:min,A:maj,G:maj,D:maj,C:maj,B:maj,E:min7,A:maj F#:7,B:min F#:min7,A:maj(9),"
432,A,"A:1,"
433,Eb,"Bb:maj,Eb:maj,Ab:maj Eb:maj,Bb:7,F:maj Bb:7,Ab:maj,F:maj Db:maj,Gb:maj,A:maj,F:maj,Bb:maj F:maj,C:7,G:maj C:7,G:maj Eb:maj,Db:maj,Gb:maj Db:maj,Ab:7,Eb:maj Ab:7,"
434,C,"A:min,E:aug,D:7,D:min7,E:min7,D:maj9,G:11,C:maj,C:maj7,C:maj6,D:min,D:minmaj7,G:maj,Bb:maj,C:11,C:7,F:maj7,G:7,A:7,F:maj,E:7,A:minmaj7,D:7(#11),Ab:7,Db:maj,Db:maj7,Db:maj6,Eb:min,Eb:minmaj7,Eb:min7,Ab:maj,B:maj,Bb:11,Ab:dim7,Gb:maj7,F:7,Bb:min,Bb:minmaj7,Eb:9,F:min7,Ab:11,Bb:sus4(b7),Bb:7,Bb:min7,F:aug,Eb:7,Eb:min7 Ab:11,"
435,D,"G:maj(9) A:maj,F:maj9 E:min7(11),G:maj(9) F#:min7,E:min9 A:maj,G:maj A:maj,D:maj D:maj,G:maj F#:min7,E:min7 B:min,E:min A:maj,E:min B:min,E:min7,A:sus4(b7,E:min7 D:maj7,Bb:maj6(7,"
436,G,"G:maj,G:7,C:maj,D:maj,C:maj G:maj,D:7,"
437,Eb,"Eb:7(#9),Bb:7,Ab:7,Eb:7,Eb:7 Bb:7,"
438,Ab,"Ab:min,Db:maj,Eb:7,B:maj,Ab:min G:min,Eb:maj,"
439,G,"G:maj,B:maj,C:maj,A:maj,E:min(9),E:maj,G:maj D:maj,C:maj G:maj,F:maj,D:maj,E:min,"
440,D,"D:maj9,F:maj,C:sus4(b7,G:min7 A:sus4(b7),D:maj7,G:maj7,B:min7 E:7,A:min D:7,G:maj7 C:13,A:sus4(b7,B:min7,E:min7 F#:aug(b7),E:min7 A:sus4(b7),"
441,C,"F:maj,E:min A:min,D:1(11),C:1(11),Bb:5,C:5,Bb:maj,C:maj,D:min,G:maj,C:sus2,"
442,D,"D:maj,B:min,E:min,D:maj7,"
443,C,"D:7,G:7,C:maj Eb:dim,D:min7 G:7,C:maj7,A:min,D:min7,A:7(b9),D:min,A:7,D:min(b13),G:min7,C:7,F:maj7,E:7,E:min7,C:maj C:maj,G:sus4(b7) G:7,"
444,F,"F:min,Eb:maj,Db:maj,C:sus4,C:maj,F:min7,F:min6,F:min(b13),Bb:min7,Bb:min,C:7,Bb:min F:min,Db:maj D:hdim7,"
445,G,"G:1,G:1 Bb:1 Eb:1 C:1,G:1 G:min,G:1 Bb:1,Bb:1,Eb:1,C:min,"
446,Ab,"Ab:5,Ab:min,Db:sus2,Fb:1(3,Bb:min7,Eb:maj7,Gb:maj,Eb:min7,B:7(11),E:maj7,G:7,C:maj,E:min7,F:maj,D:min7 G:7,B:hdim7 E:7,A:min,G:min C:7,F:maj7,D:7,D:hdim7 G:7(b9),G:maj,Ab:maj,Bb:min,Eb:maj,C:min,F:min F:min,Db:maj Db:maj,G:maj G:maj,Ab:maj Ab:maj,Bb:maj,"
447,G,"G:maj,D:maj,C:maj,B:7,A:maj,E:min,A:7,D:sus4,"
448,A,"A:sus2,A:maj,D:sus2,D:maj,E:maj,B:min7,B:min,B:maj,A:sus4,D:sus4,"
449,D,"A:maj,D:maj D:maj,C:maj B:7,E:min E:minmaj7,E:min7 A:7,D:maj,B:min,E:min,G:min7 C:7,F:maj,D:maj D:maj7,"
450,B,"B:min7,G:maj(9),A:maj,G:maj(9) A:maj,B:min,B:min7 A:maj,"
451,B,"B:min,G:maj6,A:maj(9),G:maj A:maj,E:min9,B:min(11),G:maj,A:maj,B:min7,D:maj,"
452,C,"C:maj,F:maj C:maj,F:maj,C:maj E:maj,A:min G:maj,"
453,C,"F:min9 Ab:maj7,Bb:maj Eb:maj,C:min,F:min9,Bb:maj,G:maj,F:min,Ab:maj Eb:maj Ab:maj Eb:maj,"
454,C,"C:maj,F:maj C:maj,F:maj,C:maj E:maj,A:min G:maj,"
455,D,"D:maj,G:maj(9),G:maj9,D:sus4,A:sus4(b7),A:maj,"
456,G,"G:maj,D:7,C:maj,A:7,"
457,G,"G:maj G:maj(9),E:min9 E:min7,C:maj C:maj(9),A:min7 A:min11,G:5,A:min7,D:maj,C:maj6(9),Eb:maj,C:sus2 C:maj,Bb:maj,Ab:maj,C:min(9),F:sus2(b7) F:maj,Eb:maj C:min6,G:min,D:min D:min(9),C:sus4(9) C:min,Bb:maj7 Bb:maj(9),Ab:maj7,G:maj,"
458,F#,"B:maj,D:maj,G:maj,C:maj,A:maj,"
459,F,"F:1(b3),F:7,Bb:7,C:7,"
460,G,"G:maj C:maj,A:min7,D:maj(9),"
461,E,"E:maj B:maj,E:maj,D:maj A:maj,A:maj(9),A:maj,E:maj D:maj,B:maj,D:maj,C:maj,"
462,D,"D:min7,F:maj,D:min,Bb:maj,G:min7,F:7,"
463,Bb,"Bb:maj,Eb:maj,Bb:maj F:maj,Bb:maj F:7,G:min,Bb:maj Bb:7,"
464,D,"D:maj,E:min,E:dim7 G:dim7,D:maj F#:min,E:min G:min,D:maj B:maj,A:maj D:maj,A:7,A:maj,A:aug,E:dim G:dim,"
465,D,"D:maj,A:sus4(b7),B:min7,G:maj9,"
466,E,"A:maj,E:maj,B:maj,A:maj E:maj,E:maj E:maj,A:maj C#:min,D:maj A:maj,A:maj7,D:maj7,"
467,Ab,"Ab:min Eb:7(#9),Ab:min9,Ab:min6,Ab:min(b13),Db:min9 Ab:min7,Gb:maj,Db:min7,Bb:min7 Eb:7(b13),G:maj7,D:maj9,G:maj9 C:maj,C:maj,Eb:min,Db:maj6,Db:sus4(b7),Gb:maj7,Db:min9,Bb:hdim7 Eb:7(b13,Db:hdim7,E:min7,Ab:sus4(b7),Bb:sus4(b7),A:9(13),"
468,F,"G:7,F:maj,C:7,C:maj,Eb:maj Bb:maj,Eb:maj,A:min7,D:min7,G:maj,D:maj,A:7,E:7,B:maj F#:maj,A:maj E:maj,B:7,"
469,G,"G:maj G:maj(9),E:min9 E:min7,C:maj C:maj(9),A:min7 A:min11,G:5,A:min7,D:maj,C:maj6(9),Eb:maj,C:sus2 C:maj,Bb:maj,Ab:maj,C:min(9),F:sus2(b7) F:maj,Eb:maj C:min6,G:min,D:min D:min(9),C:sus4(9) C:min,Bb:maj7 Bb:maj(9),Ab:maj7,G:maj,"
470,C,"C:maj,Eb:maj G:min,F:5(b7),"
471,E,"E:1,E:maj(11),E:7(#9),E:maj(#9),"
472,D,"B:maj E:maj,A:maj E:maj,B:maj C#:min,B:maj D:maj,D:maj,D:maj D:maj,G:maj G:maj,G:7 G:maj,D:maj C:min,C:7,F:maj,Bb:maj,G:7,C:maj,B:maj,A:maj,E:maj A:maj,B:sus4(b7),E:maj,"
473,D,"A:maj G:maj,D:maj,A:maj D:maj,G:maj,G:maj A:maj,B:maj A:maj,E:maj,B:maj E:maj,A:maj,A:maj B:maj,"
474,E,"B:aug,E:maj6 B:13,E:maj6 C#:7(b9),E:maj7,A:maj,B:maj,B:7,"
475,A,"A:min,F:9,A:min E:7,A:min9,"
476,A,"D:maj,A:maj E:maj,D:maj A:maj,E:maj,A:maj,"
477,Bb,"C:min9,F:13,Bb:maj Eb:maj,Bb:maj,G:7,C:7,C:min,F:7,C:min7,C:9,F:9,"
478,D,"D:maj,G:maj,A:sus4(b7,D:maj B:min,G:maj D:maj,B:min E:min,Eb:maj C:min,Ab:maj Eb:maj,C:min F:min,Bb:sus4(b7,Eb:maj,"
479,E,"D:maj,A:maj,E:maj,B:maj,G:maj,"
480,G,"G:maj13 D:min9,G:maj13 Eb:maj13,B:sus4(b7,Bb:maj13 Ab:13,F:maj9,Eb:maj7(#11),G:maj7,C:maj13,D:maj E:min7,F:maj6 E:min7,G:maj,F:maj,Bb:maj7,Eb:maj13,F:maj Bb:maj7,Eb:maj7 F:maj,"
481,B,"B:min,E:maj,D:maj,B:min7,B:5,A:5,E:5,A:maj,B:min9,"
482,C,"F:maj,F:maj7 G:7 F:maj7,C:maj,D:min,A:maj,D:min9,E:min7,C:sus4(b7) C:7,F:maj9 D:hdim7,C:7,D:sus4(b7) D:7,G:sus4(b7),G:7,"
483,C,"C:1,C:min,F:maj,C:min7,C:5,G:maj,D:maj,C:maj,C:7,"
484,Gb,"Db:aug,Gb:maj,Db:maj,Ab:maj,Db:maj Gb:maj,Eb:maj,Ab:maj Eb:7,Db:maj Db:maj,Db:9,"
485,D,"D:min7 A:min7,G:min7 C:sus4(b7,D:min7,A:min,Bb:maj9,A:sus4(b7,Bb:maj C:maj,A:7(b9),Eb:7 D:min7,G:min7,G:min7 C:sus4(9),F:maj,"
486,D,"D:maj9,F:maj,C:sus4(b7,G:min7 A:sus4(b7),D:maj7,G:maj7,B:min7 E:7,A:min D:7,G:maj7 C:13,A:sus4(b7,B:min7,E:min7 F#:aug(b7),E:min7 A:sus4(b7),"
487,G,"G:maj,G:sus4,D:7,E:min,C:maj,A:7,C:maj(9),E:min C:maj,G:maj G:maj,C:maj C#:dim,D:maj,D:sus4(b7),A:maj,D:maj(9),B:7,E:7,E:sus4(b7),"
488,A,"A:maj,E:7,A:maj C:maj,D:maj A:maj,B:7,D:7,A:7,D:maj,D:7 B:7 E:7,"
489,C,"C:min7 Bb:maj Ab:maj7,G:min7 F:min7,Ab:maj7 G:min7 F:min7,F:maj,F:min7,C:min7 Bb:maj,F:min7 G:min7,F:min7 G:min7 Eb:maj F:maj,Ab:maj7,Bb:maj,Ab:hdim7,C:min7,"
490,E,"E:maj,A:maj B:maj,A:maj,"
491,B,"B:maj,E:maj,F:maj,G:maj,A:maj,B:min,C:maj,"
492,Eb,"Eb:maj7,Gb:dim,F:min7 Bb:sus4(b7,F:7,G:min7 C:min7,F:min7 E:maj7,Ab:maj7,G:sus4(b7) C:7(b9),F:min7 Bb:7(b9),Eb:7,G:sus4(b7) G:7,C:min7 F:7,F:min7 Bb:7 F#:min7 B:7,E:maj7,G:dim,E:maj,B:7(b9),E:maj9,"
493,A,"A:maj,A:maj A:maj7,B:min G:maj,E:maj,E:maj A:maj,D:maj,"
494,Eb,"Bb:sus4(b7,Ab:7(b9),Eb:maj6,F:min7,Bb:7,Eb:maj Eb:maj6,Eb:maj7 Eb:maj6,Eb:maj7,Eb:maj,Ab:maj,Bb:maj,F:min7 Bb:7,Eb:maj Eb:maj9,F:min7 Eb:7,Ab:maj9 Ab:maj6,Ab:min(9) Ab:min,F:sus4(b7,Bb:7(b9),Eb:maj Eb:maj7,Eb:maj6 Eb:maj,Bb:sus4(b7) Bb:7,"
495,Ab,"Ab:maj,Eb:maj,Db:maj,Eb:7,Ab:maj Db:maj C:min Bb:min,"
496,D,"D:maj(9),E:maj,G:maj,D:maj,B:min,A:maj,"
497,B,"B:maj G#:min,B:maj E:maj6,B:maj,B:maj Eb:7,B:min E:maj,A:maj,A:min D:maj,G:maj,"
498,D,"D:maj,G:maj,A:maj,E:min,"
499,G,"G:maj,E:min,C:maj,D:maj,"
500,Bb,"Bb:maj,F:7,C:min,Bb:7,Eb:maj,C:maj,G:7,D:min,C:7,F:maj,"
501,B,"B:maj,E:maj,E:7,B:7,"
502,D,"D:maj D:maj6,D:maj7 D:maj6,A:maj A:maj(9),D:7,G:maj,G:min,D:maj,A:7,"
503,F,"F:min,F:7(#9),Db:maj7,Bb:min7 Ab:maj,Db:maj9 C:7(#9),Bb:min7 C:min7,C:min7 D:min7,F:min7,"
504,B,"B:maj9,E:maj6(9),B:maj7,D:maj7 C:maj(#11),B:maj9 Bb:maj6,Db:maj6(9),Db:maj7,F:sus4(b7,Eb:maj7,C:sus4(b7,F:maj7,B:aug,B:1,E:1,"
505,G,"D:maj(9),C:min7,Eb:maj,F:maj,G:min7,Eb:maj7,D:7,C:min7 F:7,Bb:maj7 G:min7,C:min7 D:7,G:min,G:1,"
506,A,"A:1,A:maj,B:7,E:7,E:maj,A:maj N,D:maj,E:maj N,A:maj6(9),"
507,D,"D:min,D:min C:maj,A:min7,Bb:maj,Bb:maj7,C:maj,D:1,G:min,G:sus4(b7,"
508,B,"B:min,B:min7,"
509,D,"D:maj,B:maj,G:maj,B:min,A:maj,E:min,E:maj,"
510,C,"C:maj,D:min7,F:maj,F:maj F:min,C:maj6,C:dim,G:7,A:min,B:7,E:7,A:7,F:min6,D:hdim7,C:7,D:min,E:min7,G:sus4(b7),F:maj6,D:dim,"
511,D,"D:maj,A:sus4(b7) A:7,E:min,A:maj,A:sus4 A:maj,E:min G:maj,B:min,"
512,Ab,"Ab:maj,Eb:7,Bb:min7 Eb:7,Ab:7,Db:maj,Eb:sus4 Eb:7,Ab:maj Db:maj Ab:maj,"
513,C,"C:maj A:min,F:maj G:maj,A:min,G:maj,F:maj,"
514,E,"E:min,G:maj,A:min,C:maj B:7,C:maj B:maj,"
515,F,"F:maj,Bb:maj,F:maj Bb:maj,C:maj,D:min,A:min Bb:maj,G:min7,A:min D:min,Bb:maj F:maj,G:min7 F:maj,Bb:sus4 Bb:maj,"
516,D,"D:5,Bb:5,G:maj,D:maj,A:maj,E:min,D:7(#9),"
517,Eb,"Eb:min7,Ab:min7,Eb:min7(b13),C:min,Cb:maj,Ab:min,Bb:maj,Eb:min,Ab:7,Ab:maj,"
518,A,"A:maj,D:maj,E:maj,B:min7,B:maj7,G:maj,"
519,Ab,"Ab:maj,F:min,Eb:7,"
520,D,"D:7,D:maj,D:maj B:7,E:7 A:7,E:7,A:7,G:maj,"
521,E,"E:maj,E:maj D:maj,D:maj A:maj,D:maj,A:maj,F:maj(#11),C:maj D:maj D#:maj E:maj,E:min7,"
522,Db,"Db:maj,Ab:maj,Gb:maj,Db:maj6,Gb:maj6,Db:maj6(9),Bb:min,Ab:7,"
523,D,"A:maj,D:maj D:maj,C:maj B:7,E:min E:minmaj7,E:min7 A:7,D:maj,B:min,E:min,G:min7 C:7,F:maj,D:maj D:maj7,"
524,C,"C:maj,C:1,D:min,G:maj,D:1 G:1,D:min G:maj,"
525,Ab,"Ab:min Eb:7(#9),Ab:min9,Ab:min6,Ab:min(b13),Db:min9 Ab:min7,Gb:maj,Db:min7,Bb:min7 Eb:7(b13),G:maj7,D:maj9,G:maj9 C:maj,C:maj,Eb:min,Db:maj6,Db:sus4(b7),Gb:maj7,Db:min9,Bb:hdim7 Eb:7(b13,Db:hdim7,E:min7,Ab:sus4(b7),Bb:sus4(b7),A:9(13),"
526,Ab,"Ab:maj,Eb:maj,Eb:maj Ab:maj,F:min,C:min,Db:maj,Bb:min Eb:sus4,Bb:min Eb:maj,"
527,C,"C:min,Eb:maj,G:min,Bb:maj,Ab:maj Bb:maj,C:min Ab:maj,C:min Eb:maj,G:min Eb:maj,G:min Bb:maj,Bb:maj Eb:7,G:maj,C:sus4 C:sus4,G:sus4,C:sus4,F:sus4 F:maj,Eb:7,"
528,C,"C:maj,E:min7,A:min,F:maj,D:min,E:min,G:maj,Eb:maj,Ab:maj,"
529,Db,"Ab:7,Db:maj,Gb:maj,"
530,C,"F:maj G:5,C:5 A:5,C:5 A:min7,F:maj G:sus4(9),C:maj A:min7,F:sus4(b7,C:maj,A:min7,C:sus4(b7),C:sus4(b7,E:7,F:maj,G:maj,F:maj E:min7,F:maj G:maj,"
531,D,"A:5(b7),B:min,G:maj,A:maj,G:maj A:maj,D:maj,A:11,"
532,A,"A:1,A:maj,D:maj,E:sus4(b7,G:maj,E:min7,D:1,E:1,"
533,C,"C:maj,F:maj,F:min,D:7,D:min G:maj,E:min A:min,D:min,C:maj C:7,Eb:maj F:maj,Bb:maj,D:maj,G:min,Eb:maj,C:min,"
534,F,"Bb:maj7,D:min,G:7,C:7,F:maj,Bb:maj C:maj,D:min C:maj,D:min G:7,C:maj Bb:maj,C:maj C:7,Bb:maj,"
535,F#,"B:maj B:sus4(b7,B:maj C#:maj,G:maj G:sus4(b7,C:maj C:sus4(b7,C:maj D:maj,Ab:maj Ab:sus4(b7,Db:maj Db:sus4(b7,Db:maj Eb:maj,"
536,Db,"Gb:maj F:maj,Bb:min Ab:maj,Bb:maj,Eb:min7 Ab:maj,Db:maj,Eb:min7 Ab:7,Eb:min,"
537,E,"E:maj,A:maj,B:maj,B:sus4(b7),"
538,A,"A:maj,D:maj,E:maj,B:min7,A:maj C#:min,D:maj E:maj,B:maj7,G:maj,"
539,Bb,"F:7,Bb:maj,Eb:maj,"
540,C,"C:maj,F:maj,C:maj G:7,C:7 F:maj,F:maj G:maj,C:maj A:min,D:min7 G:maj,C:maj F:maj C:maj G:maj,"
541,A,"A:maj F#:7,B:min7 E:7,A:maj D:maj,A:maj A:7,A:maj F#:maj,B:min E:maj,D:maj,A:maj,A:7,B:maj,B:7,E:7,B:min E:7,"
542,G,"C:maj7 C:maj6,F:7(#11) F:7,G:maj7,D:7,G:maj,D:7 D:7,E:min,B:maj,G:maj C:maj,G:maj G:maj,"
543,F,"F:1,F:maj(9),Bb:maj(9),F:maj,A:min,A:min9,A:min9(b13),D:min7,D:min11,G:maj,Bb:maj C:maj,"
544,G,"D:7,G:7,C:7,"
545,C,"C:maj F:min,C:maj,E:min,G:min6,A:maj A:7,D:min,F:maj,G:7,C:7,F:min,F:maj6,G:maj,A:min,D:min7,Ab:maj6 G:sus4(b7),"
546,G,"G:maj,D:maj,C:maj,E:min,A:maj,"
547,C#,"A:maj7,E:maj,E:maj7,"
548,F,"C:1,F:maj,F:maj7,D:min,F:7,Bb:maj,G:min7,C:7,A:min7,G:7,Bb:min6,D:7,"
549,G,"G:maj,D:maj6,C:maj6,B:7,E:min,C:min7,A:min B:min,D:sus4(b7),D:7,"
550,A,"A:maj,D:maj,D:min,B:min7,E:maj,D:maj E:maj,D:min6,A:maj A:maj,"
551,G,"G:5,F:maj,Bb:maj F:maj,G:maj,Bb:maj,C:maj,Eb:maj,E:min,G:5 F:5,"
552,F,"C:7,F:maj,Bb:7,"
553,C,"A:min7 G:maj,C:maj7 F:maj,C:maj C:maj,F:maj(9) F:maj,A:min G:maj,C:maj D:min,C:maj,F:maj,F:maj C:maj,G:sus4 G:maj,F:maj G:maj,F:maj A:min,G:sus4(9),E:min7 A:min,"
554,D,"D:maj7,A:11,B:min7 E:9,A:maj9,A:sus4(b7,B:11,"
555,G,"G:maj,G:7,D:7,G:maj C:maj,G:maj G:7 G:maj6 G:maj,C:maj,C:min,A:7,G:maj D:7,G:maj D:7 G:maj,"
556,G,"G:maj A:min,B:min A:min7,G:maj,E:min,C:maj G:maj6,Bb:dim A:min(9),B:min7 E:min,A:min7,G:maj(9),D:sus4(b7,B:min B:7,"
557,G,"G:maj,C:maj,D:maj,F:maj,A:min B:min C:maj D:maj,A:min E:min,F:maj G:maj,A:min,C:maj G:maj,E:min,E:min D:maj,"
558,A,"A:maj,E:maj,D:maj,A:maj E:maj,E:sus4,A:7,"
559,Ab,"Ab:1,Ab:maj,Gb:maj,Eb:maj,Eb:maj Gb:1,Db:maj,Gb:5,Gb:5 G:5,Ab:maj Db:maj,"
560,Bb,"Bb:min7,Eb:min7,Eb:min7 Db:maj,Ab:sus4(b7) Ab:7,Ab:sus4(b7) F:7,Eb:min7 Db:maj Ab:maj,Cb:maj7,Gb:maj7,F:7,"
561,A,"A:min,G:maj A:min,G:maj,F:maj G:maj A:min7,"
562,C,"F:min,Gb:maj,E:maj,C:maj,F:maj,C:maj7,E:min7 A:min7,D:min7 G:maj,C:sus4 C:maj C:sus4 C:maj,G:7,"
563,E,"E:maj,A:maj,"
564,Ab,"Ab:maj,F:min,Db:maj,Eb:maj Db:maj,Ab:maj6,Ab:maj7,Ab:maj F:min,Db:maj Eb:maj,Ab:maj7 F:min,Db:maj C:7,Bb:min,G:hdim7,C:7,Bb:min7,Eb:7,Ab:7(b13),F:7,C:min7,Db:maj7,"
565,D,"C:maj,D:maj,G:maj,A:maj,E:5,"
566,E,"Bb:sus4(b7),B:sus4(b7),E:maj7,F:maj7,D:min7,G:min7,C:sus4(b7),F:min7,B:min7,"
567,Ab,"Ab:maj Eb:maj,Db:maj,Db:maj Eb:maj,F:min Ab:maj,Bb:min Db:maj,Eb:maj,F:min Db:maj,Ab:maj,"
568,A,"E:7,A:maj A:maj7 A:maj6 A:maj,A:maj A:sus4 A:maj A:maj,A:maj A:7,D:maj,A:maj E:7,A:maj A:maj,A:maj,"
569,E,"E:1,A:1,E:maj,A:maj9,A:maj9 C:maj7,C:maj7,D:sus4(b7,E:sus4(b7,A:min7,B:min7,"
570,E,"E:min,C:maj7 B:7(b9),E:min B:7,B:7,E:min B:min,E:min A:min7,G:maj,Bb:maj6,C:maj,"
571,C,"C:maj,F:maj,D:min,"
572,A,"A:maj,C:maj,E:maj,D:maj,B:maj,B:sus4,A:1,E:1,"
573,D,"D:7,G:maj,B:min,A:maj,D:maj,B:min A:maj G:maj,B:min G:maj A:maj,"
574,C,"F:maj7,C:maj7,A:min7,D:min7,G:11,G:min7 C:7,E:min7,G:sus4(b7),E:min9,"
575,G,"G:maj(9),A:min7,B:min7 E:min7,A:min7 D:sus4(b7,G:maj,E:min,C:maj(9) D:7,B:min7 D:sus4(b7,C:maj(9) G:maj(9),B:min7 E:7,B:min7 E:7(b9),C:maj9,A:min9 D:sus4(b7,C:sus4(9) C:maj D:sus4(b7,Eb:11,Ab:maj(9),Bb:min7,C:min7 F:min7,C:min7 F:7,C:min7 F:7(b9),Db:maj9,Bb:min9 Eb:sus4(b7,"
576,F,"F:maj C:maj,Bb:maj C:maj,F:maj C:sus4,Bb:maj C:sus4,"
577,Bb,"F:11,Bb:maj,Bb:maj7,C:min7,F:7,Eb:maj F:maj,F:maj,Eb:maj D:7,G:min Bb:maj,Eb:maj Bb:min,C:7 F:7,C:min7 F:7,Bb:7,G:min C:min,Bb:maj F:7,Ab:maj,Bb:maj G:min,"
578,Bb,"Bb:maj7,Gb:maj7,Eb:min9,Ab:11 F:7,Ab:11,F:min7,Eb:min7,Bb:sus4(b7) Bb:7,Cb:maj7 Bb:min7,F:11,"
579,A,"E:maj,D:maj,B:maj,A:maj,"
580,E,"E:maj,A:maj,A:maj B:maj,A:maj(9),B:maj,Db:min7,"
581,E,"E:maj,E:7(#9),G:maj A:maj,G:maj,A:maj,D:maj,"
