Song_ID,Tonic,Chords
434,C,"VI:min,III:aug,II:7,II:min7,III:min7,II:maj9,V:11,I:maj,I:maj7,I:maj6,II:min,II:minmaj7,V:maj,bVII:maj,I:11,I:7,IV:maj7,V:7,VI:7,IV:maj,III:7,VI:minmaj7,II:7(#11),bVI:7,bII:maj,bII:maj7,bII:maj6,bIII:min,bIII:minmaj7,bIII:min7,bVI:maj,VII:maj,bVII:11,bVI:dim7,#IV:maj7,IV:7,bVII:min,bVII:minmaj7,bIII:9,IV:min7,bVI:11,bVII:sus4(b7),bVII:7,bVII:min7,IV:aug,bIII:7,bIII:min7 Ab,"
435,D,"IV:maj(9) A,bIII:maj9 E,IV:maj(9) F#,II:min9 A,IV:maj A,I:maj D,IV:maj F#,II:min7 B,II:min A,II:min B,II:min7,V:sus4(b7,II:min7 D,bVI:maj6(7,"
436,G,"I:maj,I:7,IV:maj,V:maj,IV:maj G,V:7,"
437,Eb,"I:7(#9),V:7,IV:7,I:7,I:7 Bb,"
438,Ab,"I:min,IV:maj,V:7,bIII:maj,I:min G,V:maj,"
439,G,"I:maj,III:maj,IV:maj,II:maj,VI:min(9),VI:maj,I:maj D,IV:maj G,bVII:maj,V:maj,VI:min,"
440,D,"I:maj9,bIII:maj,bVII:sus4(b7,IV:min7 A,I:maj7,IV:maj7,VI:min7 E,V:min D,IV:maj7 C,V:sus4(b7,VI:min7,II:min7 F#,II:min7 A,"
441,C,"IV:maj,III:min A,II:1(11),I:1(11),bVII:5,I:5,bVII:maj,I:maj,II:min,V:maj,I:sus2,"
442,D,"I:maj,VI:min,II:min,I:maj7,"
443,C,"II:7,V:7,I:maj Eb,II:min7 G,I:maj7,VI:min,II:min7,VI:7(b9),II:min,VI:7,II:min(b13),V:min7,I:7,IV:maj7,III:7,III:min7,I:maj C,V:sus4(b7) G,"
444,F,"I:min,bVII:maj,bVI:maj,V:sus4,V:maj,I:min7,I:min6,I:min(b13),IV:min7,IV:min,V:7,IV:min F,bVI:maj D,"
445,G,"I:1,I:1 Bb,I:1 G,I:1 Bb,bIII:1,bVI:1,IV:min,"
446,Ab,"I:5,I:min,IV:sus2,bVI:1(3,II:min7,V:maj7,bVII:maj,V:min7,bIII:7(11),bVI:maj7,VII:7,III:maj,bVI:min7,VI:maj,#IV:min7 G,bIII:hdim7 E,bII:min,VII:min C,VI:maj7,#IV:7,#IV:hdim7 G,VII:maj,I:maj,II:min,V:maj,III:min,VI:min F,IV:maj Db,VII:maj G,I:maj Ab,II:maj,"
447,G,"I:maj,V:maj,IV:maj,III:7,II:maj,VI:min,II:7,V:sus4,"
448,A,"I:sus2,I:maj,IV:sus2,IV:maj,V:maj,II:min7,II:min,II:maj,I:sus4,IV:sus4,"
449,D,"V:maj,I:maj D,bVII:maj B,II:min E,II:min7 A,I:maj,VI:min,II:min,IV:min7 C,bIII:maj,I:maj D,"
450,B,"I:min7,bVI:maj(9),bVII:maj,bVI:maj(9) A,I:min,I:min7 A,"
451,B,"I:min,bVI:maj6,bVII:maj(9),bVI:maj A,IV:min9,I:min(11),bVI:maj,bVII:maj,I:min7,bIII:maj,"
452,C,"I:maj,IV:maj C,IV:maj,I:maj E,VI:min G,"
453,C,"IV:min9 Ab,bVII:maj Eb,I:min,IV:min9,bVII:maj,V:maj,IV:min,bVI:maj Eb,"
454,C,"I:maj,IV:maj C,IV:maj,I:maj E,VI:min G,"
455,D,"I:maj,IV:maj(9),IV:maj9,I:sus4,V:sus4(b7),V:maj,"
456,G,"I:maj,V:7,IV:maj,II:7,"
457,G,"I:maj G,VI:min9 E,IV:maj C,II:min7 A,I:5,II:min7,V:maj,IV:maj6(9),bVI:maj,IV:sus2 C,bIII:maj,bII:maj,IV:min(9),bVII:sus2(b7) F,bVI:maj C,I:min,V:min D,IV:sus4(9) C,bIII:maj7 Bb,bII:maj7,I:maj,"
458,F#,"IV:maj,bVI:maj,bII:maj,#IV:maj,bIII:maj,"
459,F,"I:1(b3),I:7,IV:7,V:7,"
460,G,"I:maj C,II:min7,V:maj(9),"
461,E,"I:maj B,I:maj,bVII:maj A,IV:maj(9),IV:maj,I:maj D,V:maj,bVII:maj,bVI:maj,"
462,D,"I:min7,bIII:maj,I:min,bVI:maj,IV:min7,bIII:7,"
463,Bb,"I:maj,IV:maj,I:maj F,I:maj F,VI:min,I:maj Bb,"
464,D,"I:maj,II:min,II:dim7 G,I:maj F#,II:min G,I:maj B,V:maj D,V:7,V:maj,V:aug,II:dim G,"
465,D,"I:maj,V:sus4(b7),VI:min7,IV:maj9,"
466,E,"IV:maj,I:maj,V:maj,IV:maj E,I:maj E,IV:maj C#,bVII:maj A,IV:maj7,bVII:maj7,"
467,Ab,"I:min Eb,I:min9,I:min6,I:min(b13),IV:min9 Ab,bVII:maj,IV:min7,II:min7 Eb,VII:maj7,#IV:maj9,VII:maj9 C,III:maj,V:min,IV:maj6,IV:sus4(b7),bVII:maj7,IV:min9,II:hdim7 Eb,IV:hdim7,bVI:min7,I:sus4(b7),II:sus4(b7),bII:9(13),"
468,F,"II:7,I:maj,V:7,V:maj,bVII:maj Bb,bVII:maj,III:min7,VI:min7,II:maj,VI:maj,III:7,VII:7,#IV:maj F#,III:maj E,#IV:7,"
469,G,"I:maj G,VI:min9 E,IV:maj C,II:min7 A,I:5,II:min7,V:maj,IV:maj6(9),bVI:maj,IV:sus2 C,bIII:maj,bII:maj,IV:min(9),bVII:sus2(b7) F,bVI:maj C,I:min,V:min D,IV:sus4(9) C,bIII:maj7 Bb,bII:maj7,I:maj,"
470,C,"I:maj,bIII:maj G,IV:5(b7),"
471,E,"I:1,I:maj(11),I:7(#9),I:maj(#9),"
472,D,"VI:maj E,V:maj E,VI:maj C#,VI:maj D,I:maj,I:maj D,IV:maj G,IV:7 G,I:maj C,bVII:7,bIII:maj,bVI:maj,IV:7,bVII:maj,VI:maj,V:maj,II:maj A,VI:sus4(b7),II:maj,"
473,D,"V:maj G,I:maj,V:maj D,IV:maj,IV:maj A,VI:maj A,II:maj,VI:maj E,V:maj,V:maj B,"
474,E,"V:aug,I:maj6 B,I:maj6 C#,I:maj7,IV:maj,V:maj,V:7,"
475,A,"I:min,bVI:9,I:min E,I:min9,"
476,A,"IV:maj,I:maj E,IV:maj A,V:maj,I:maj,"
477,Bb,"II:min9,V:13,I:maj Eb,I:maj,VI:7,II:7,II:min,V:7,II:min7,II:9,V:9,"
478,D,"I:maj,IV:maj,V:sus4(b7,I:maj B,IV:maj D,VI:min E,bII:maj C,#IV:maj Eb,bVII:min F,bVI:sus4(b7,bII:maj,"
479,E,"bVII:maj,IV:maj,I:maj,V:maj,bIII:maj,"
480,G,"I:maj13 D,I:maj13 Eb,III:sus4(b7,bIII:maj13 Ab,bVII:maj9,bVI:maj7(#11),I:maj7,IV:maj13,V:maj E,bVII:maj6 E,I:maj,bVII:maj,bIII:maj7,bVI:maj13,bVII:maj Bb,bVI:maj7 F,"
481,B,"I:min,IV:maj,bIII:maj,I:min7,I:5,bVII:5,IV:5,bVII:maj,I:min9,"
482,C,"IV:maj,IV:maj7 G,I:maj,II:min,VI:maj,II:min9,III:min7,I:sus4(b7) C,IV:maj9 D,I:7,II:sus4(b7) D,V:sus4(b7),V:7,"
483,C,"I:1,I:min,IV:maj,I:min7,I:5,V:maj,II:maj,I:maj,I:7,"
484,Gb,"V:aug,I:maj,V:maj,II:maj,V:maj Gb,VI:maj,II:maj Eb,V:maj Db,V:9,"
485,D,"I:min7 A,IV:min7 C,I:min7,V:min,bVI:maj9,V:sus4(b7,bVI:maj C,V:7(b9),bII:7 D,IV:min7,IV:min7 C,bIII:maj,"
486,D,"I:maj9,bIII:maj,bVII:sus4(b7,IV:min7 A,I:maj7,IV:maj7,VI:min7 E,V:min D,IV:maj7 C,V:sus4(b7,VI:min7,II:min7 F#,II:min7 A,"
487,G,"I:maj,I:sus4,V:7,VI:min,IV:maj,II:7,IV:maj(9),VI:min C,I:maj G,IV:maj C#,V:maj,V:sus4(b7),II:maj,V:maj(9),III:7,VI:7,VI:sus4(b7),"
488,A,"I:maj,V:7,I:maj C,IV:maj A,II:7,IV:7,I:7,IV:maj,IV:7 B,"
489,C,"I:min7 Bb,V:min7 F,bVI:maj7 G,IV:maj,IV:min7,I:min7 Bb,IV:min7 G,IV:min7 G,bVI:maj7,bVII:maj,bVI:hdim7,I:min7,"
490,E,"I:maj,IV:maj B,IV:maj,"
491,B,"I:maj,IV:maj,#IV:maj,bVI:maj,bVII:maj,I:min,bII:maj,"
492,Eb,"I:maj7,bIII:dim,II:min7 Bb,II:7,III:min7 C,II:min7 E,IV:maj7,III:sus4(b7) C,II:min7 Bb,I:7,III:sus4(b7) G,VI:min7 F,II:min7 Bb,bII:maj7,III:dim,bII:maj,bVI:7(b9),bII:maj9,"
493,A,"I:maj,I:maj A,II:min G,V:maj,V:maj A,IV:maj,"
494,Eb,"V:sus4(b7,IV:7(b9),I:maj6,II:min7,V:7,I:maj Eb,I:maj7 Eb,I:maj7,I:maj,IV:maj,V:maj,II:min7 Bb,I:maj Eb,II:min7 Eb,IV:maj9 Ab,IV:min(9) Ab,II:sus4(b7,V:7(b9),I:maj Eb,I:maj6 Eb,V:sus4(b7) Bb,"
495,Ab,"I:maj,V:maj,IV:maj,V:7,I:maj Db,"
496,D,"I:maj(9),II:maj,IV:maj,I:maj,VI:min,V:maj,"
497,B,"I:maj G#,I:maj E,I:maj,I:maj Eb,I:min E,bVII:maj,bVII:min D,bVI:maj,"
498,D,"I:maj,IV:maj,V:maj,II:min,"
499,G,"I:maj,VI:min,IV:maj,V:maj,"
500,Bb,"I:maj,V:7,II:min,I:7,IV:maj,II:maj,VI:7,III:min,II:7,V:maj,"
501,B,"I:maj,IV:maj,IV:7,I:7,"
502,D,"I:maj D,I:maj7 D,V:maj A,I:7,IV:maj,IV:min,I:maj,V:7,"
503,F,"I:min,I:7(#9),bVI:maj7,IV:min7 Ab,bVI:maj9 C,IV:min7 C,V:min7 D,I:min7,"
504,B,"I:maj9,IV:maj6(9),I:maj7,bIII:maj7 C,I:maj9 Bb,II:maj6(9),II:maj7,#IV:sus4(b7,III:maj7,bII:sus4(b7,#IV:maj7,I:aug,I:1,IV:1,"
505,G,"V:maj(9),IV:min7,bVI:maj,bVII:maj,I:min7,bVI:maj7,V:7,IV:min7 F,bIII:maj7 G,IV:min7 D,I:min,I:1,"
506,A,"I:1,I:maj,II:7,V:7,V:maj,I:maj N,IV:maj,V:maj N,I:maj6(9),"
507,D,"I:min,I:min C,V:min7,bVI:maj,bVI:maj7,bVII:maj,I:1,IV:min,IV:sus4(b7,"
508,B,"I:min,I:min7,"
509,D,"I:maj,VI:maj,IV:maj,VI:min,V:maj,II:min,II:maj,"
510,C,"I:maj,II:min7,IV:maj,IV:maj F,I:maj6,I:dim,V:7,VI:min,VII:7,III:7,VI:7,IV:min6,II:hdim7,I:7,II:min,III:min7,V:sus4(b7),IV:maj6,II:dim,"
511,D,"I:maj,V:sus4(b7) A,II:min,V:maj,V:sus4 A,II:min G,VI:min,"
512,Ab,"I:maj,V:7,II:min7 Eb,I:7,IV:maj,V:sus4 Eb,I:maj Db,"
513,C,"I:maj A,IV:maj G,VI:min,V:maj,IV:maj,"
514,E,"I:min,bIII:maj,IV:min,bVI:maj B,bVI:maj B,"
515,F,"I:maj,IV:maj,I:maj Bb,V:maj,VI:min,III:min Bb,II:min7,III:min D,IV:maj F,II:min7 F,IV:sus4 Bb,"
516,D,"I:5,bVI:5,IV:maj,I:maj,V:maj,II:min,I:7(#9),"
517,Eb,"I:min7,IV:min7,I:min7(b13),VI:min,bVI:maj,IV:min,V:maj,I:min,IV:7,IV:maj,"
518,A,"I:maj,IV:maj,V:maj,II:min7,II:maj7,bVII:maj,"
519,Ab,"I:maj,VI:min,V:7,"
520,D,"I:7,I:maj,I:maj B,II:7 A,II:7,V:7,IV:maj,"
521,E,"I:maj,I:maj D,bVII:maj A,bVII:maj,IV:maj,bII:maj(#11),bVI:maj D,I:min7,"
522,Db,"I:maj,V:maj,IV:maj,I:maj6,IV:maj6,I:maj6(9),VI:min,V:7,"
523,D,"V:maj,I:maj D,bVII:maj B,II:min E,II:min7 A,I:maj,VI:min,II:min,IV:min7 C,bIII:maj,I:maj D,"
524,C,"I:maj,I:1,II:min,V:maj,II:1 G,II:min G,"
525,Ab,"I:min Eb,I:min9,I:min6,I:min(b13),IV:min9 Ab,bVII:maj,IV:min7,II:min7 Eb,VII:maj7,#IV:maj9,VII:maj9 C,III:maj,V:min,IV:maj6,IV:sus4(b7),bVII:maj7,IV:min9,II:hdim7 Eb,IV:hdim7,bVI:min7,I:sus4(b7),II:sus4(b7),bII:9(13),"
526,Ab,"I:maj,V:maj,V:maj Ab,VI:min,III:min,IV:maj,II:min Eb,II:min Eb,"
527,C,"I:min,bIII:maj,V:min,bVII:maj,bVI:maj Bb,I:min Ab,I:min Eb,V:min Eb,V:min Bb,bVII:maj Eb,V:maj,I:sus4 C,V:sus4,I:sus4,IV:sus4 F,bIII:7,"
528,C,"I:maj,III:min7,VI:min,IV:maj,II:min,III:min,V:maj,bIII:maj,bVI:maj,"
529,Db,"V:7,I:maj,IV:maj,"
530,C,"IV:maj G,I:5 A,I:5 A,IV:maj G,I:maj A,IV:sus4(b7,I:maj,VI:min7,I:sus4(b7),I:sus4(b7,III:7,IV:maj,V:maj,IV:maj E,IV:maj G,"
531,D,"V:5(b7),VI:min,IV:maj,V:maj,IV:maj A,I:maj,V:11,"
532,A,"I:1,I:maj,IV:maj,V:sus4(b7,bVII:maj,V:min7,IV:1,V:1,"
533,C,"I:maj,IV:maj,IV:min,II:7,II:min G,III:min A,II:min,I:maj C,bIII:maj F,bVII:maj,II:maj,V:min,bIII:maj,I:min,"
534,F,"IV:maj7,VI:min,II:7,V:7,I:maj,IV:maj C,VI:min C,VI:min G,V:maj Bb,V:maj C,IV:maj,"
535,F#,"IV:maj B,IV:maj C#,bII:maj G,#IV:maj C,#IV:maj D,II:maj Ab,V:maj Db,V:maj Eb,"
536,Db,"IV:maj F,VI:min Ab,VI:maj,II:min7 Ab,I:maj,II:min7 Ab,II:min,"
537,E,"I:maj,IV:maj,V:maj,V:sus4(b7),"
538,A,"I:maj,IV:maj,V:maj,II:min7,I:maj C#,IV:maj E,II:maj7,bVII:maj,"
539,Bb,"V:7,I:maj,IV:maj,"
540,C,"I:maj,IV:maj,I:maj G,I:7 F,IV:maj G,I:maj A,II:min7 G,I:maj F,"
541,A,"I:maj F#,II:min7 E,I:maj D,I:maj A,I:maj F#,II:min E,IV:maj,I:maj,I:7,II:maj,II:7,V:7,II:min E,"
542,G,"IV:maj7 C,bVII:7(#11) F,I:maj7,V:7,I:maj,V:7 D,VI:min,III:maj,I:maj C,I:maj G,"
543,F,"I:1,I:maj(9),IV:maj(9),I:maj,III:min,III:min9,III:min9(b13),VI:min7,VI:min11,II:maj,IV:maj C,"
544,G,"V:7,I:7,IV:7,"
545,C,"I:maj F,I:maj,III:min,V:min6,VI:maj A,II:min,IV:maj,V:7,I:7,IV:min,IV:maj6,V:maj,VI:min,II:min7,bVI:maj6 G,"
546,G,"I:maj,V:maj,IV:maj,VI:min,II:maj,"
547,C#,"bVI:maj7,bIII:maj,bIII:maj7,"
548,F,"V:1,I:maj,I:maj7,VI:min,I:7,IV:maj,II:min7,V:7,III:min7,II:7,IV:min6,VI:7,"
549,G,"I:maj,V:maj6,IV:maj6,III:7,VI:min,IV:min7,II:min B,V:sus4(b7),V:7,"
550,A,"I:maj,IV:maj,IV:min,II:min7,V:maj,IV:maj E,IV:min6,I:maj A,"
551,G,"I:5,bVII:maj,bIII:maj F,I:maj,bIII:maj,IV:maj,bVI:maj,VI:min,I:5 F,"
552,F,"V:7,I:maj,IV:7,"
553,C,"VI:min7 G,I:maj7 F,I:maj C,IV:maj(9) F,VI:min G,I:maj D,I:maj,IV:maj,IV:maj C,V:sus4 G,IV:maj G,IV:maj A,V:sus4(9),III:min7 A,"
554,D,"I:maj7,V:11,VI:min7 E,V:maj9,V:sus4(b7,VI:11,"
555,G,"I:maj,I:7,V:7,I:maj C,I:maj G,IV:maj,IV:min,II:7,I:maj D,I:maj D,"
556,G,"I:maj A,III:min A,I:maj,VI:min,IV:maj G,bIII:dim A,III:min7 E,II:min7,I:maj(9),V:sus4(b7,III:min B,"
557,G,"I:maj,IV:maj,V:maj,bVII:maj,II:min B,II:min E,bVII:maj G,II:min,IV:maj G,VI:min,VI:min D,"
558,A,"I:maj,V:maj,IV:maj,I:maj E,V:sus4,I:7,"
559,Ab,"I:1,I:maj,bVII:maj,V:maj,V:maj Gb,IV:maj,bVII:5,bVII:5 G,I:maj Db,"
560,Bb,"I:min7,IV:min7,IV:min7 Db,bVII:sus4(b7) Ab,bVII:sus4(b7) F,IV:min7 Db,bII:maj7,bVI:maj7,V:7,"
561,A,"I:min,bVII:maj A,bVII:maj,bVI:maj G,"
562,C,"IV:min,#IV:maj,III:maj,I:maj,IV:maj,I:maj7,III:min7 A,II:min7 G,I:sus4 C,V:7,"
563,E,"I:maj,IV:maj,"
564,Ab,"I:maj,VI:min,IV:maj,V:maj Db,I:maj6,I:maj7,I:maj F,IV:maj Eb,I:maj7 F,IV:maj C,II:min,VII:hdim7,III:7,II:min7,V:7,I:7(b13),VI:7,III:min7,IV:maj7,"
565,D,"bVII:maj,I:maj,IV:maj,V:maj,II:5,"
566,E,"#IV:sus4(b7),V:sus4(b7),I:maj7,bII:maj7,bVII:min7,bIII:min7,bVI:sus4(b7),bII:min7,V:min7,"
567,Ab,"I:maj Eb,IV:maj,IV:maj Eb,VI:min Ab,II:min Db,V:maj,VI:min Db,I:maj,"
568,A,"V:7,I:maj A,I:maj A,I:maj A,IV:maj,I:maj E,I:maj A,I:maj,"
569,E,"I:1,IV:1,I:maj,IV:maj9,IV:maj9 C,bVI:maj7,bVII:sus4(b7,I:sus4(b7,IV:min7,V:min7,"
570,E,"I:min,bVI:maj7 B,I:min B,V:7,I:min B,I:min A,bIII:maj,#IV:maj6,bVI:maj,"
571,C,"I:maj,IV:maj,II:min,"
572,A,"I:maj,bIII:maj,V:maj,IV:maj,II:maj,II:sus4,I:1,V:1,"
573,D,"I:7,IV:maj,VI:min,V:maj,I:maj,VI:min A,VI:min G,"
574,C,"IV:maj7,I:maj7,VI:min7,II:min7,V:11,V:min7 C,III:min7,V:sus4(b7),III:min9,"
575,G,"I:maj(9),II:min7,III:min7 E,II:min7 D,I:maj,VI:min,IV:maj(9) D,III:min7 D,IV:maj(9) G,III:min7 E,III:min7 E,IV:maj9,II:min9 D,IV:sus4(9) C,bVI:11,bII:maj(9),bIII:min7,IV:min7 F,IV:min7 F,IV:min7 F,#IV:maj9,bIII:min9 Eb,"
576,F,"I:maj C,IV:maj C,I:maj C,IV:maj C,"
577,Bb,"V:11,I:maj,I:maj7,II:min7,V:7,IV:maj F,V:maj,IV:maj D,VI:min Bb,IV:maj Bb,II:7 F,II:min7 F,I:7,VI:min C,I:maj F,bVII:maj,I:maj G,"
578,Bb,"I:maj7,bVI:maj7,IV:min9,bVII:11 F,bVII:11,V:min7,IV:min7,I:sus4(b7) Bb,bII:maj7 Bb,V:11,"
579,A,"V:maj,IV:maj,II:maj,I:maj,"
580,E,"I:maj,IV:maj,IV:maj B,IV:maj(9),V:maj,VI:min7,"
581,E,"I:maj,I:7(#9),bIII:maj A,bIII:maj,IV:maj,bVII:maj,"
582,F,"I:maj C,IV:maj C,II:min7 Bb,I:maj F,bVII:maj C,I:maj,IV:min Eb,bIII:maj Db,IV:min C,I:maj A,IV:maj F,VI:7 G,V:maj,VI:min7 A,bVI:maj,"
583,B,"I:maj,IV:maj,IV:maj F#,bIII:maj,bVI:maj,IV:min,bVII:maj,"
584,D,"I:min,IV:maj,bIII:maj,IV:maj A,IV:sus4,bIII:sus4,IV:1,bIII:1,IV:5,bIII:5,IV:5 A,"
585,E,"I:maj B,I:maj,I:maj A,V:maj,IV:maj,"
586,Eb,"V:maj,III:min,II:maj,I:maj,VI:maj,IV:maj,VII:min,bVII:maj,"
587,A,"I:maj B,I:maj E,I:maj7 A,IV:maj E,I:maj,IV:maj,V:maj,I:maj D,"
588,C,"I:maj C,V:min F,I:maj Ab,V:maj F,I:maj,"
589,F,"I:maj,IV:maj,V:maj,VI:min,IV:min,V:7,"
590,A,"I:1,I:1 A,V:maj,bVII:maj,bVII:maj F,bVI:maj,bIII:maj,IV:min7,I:maj A,I:maj E,bIII:maj C,bIII:maj6 C,V:min7,bVI:maj F,"
591,D,"I:maj,V:maj G,IV:maj,V:maj,"
592,E,"I:7,IV:7,V:7,bVI:maj,I:7 E,IV:min,"
593,Bb,"IV:min,IV:min11,bVII:sus4(b7) F,I:min9 Ab,IV:sus4(b7,bVI:maj6(9) Eb,II:hdim7 F,IV:min11 Db,V:min7 Eb,II:hdim7 F,I:sus4(b7,bVI:maj9(#11),bVII:sus4(b7,I:min9,bVI:maj9 F,I:min7,IV:min7,bVI:maj9,"
594,Eb,"IV:13,I:13,"
595,F,"I:maj,I:sus4 F,I:maj Bb,V:sus4(b7,I:maj F,IV:sus2 C,V:maj,IV:maj,IV:maj F,III:min7,VI:min,II:min,V:sus4 C,V:sus4(b7),"
596,F#,"bVII:maj,IV:maj,bVI:maj,IV:min7,bIII:maj,bIII:5,"
597,F,"I:maj,V:maj,II:maj,VI:maj,"
598,C,"I:maj,V:maj,I:7,V:7,IV:7,I:maj C,I:1,bVI:maj,bII:maj,"
599,E,"V:sus4(b7,I:1 B,IV:5 B,V:maj,V:maj B,I:maj(9),"
600,E,"I:maj A,I:maj,#IV:maj F,bVI:maj F,#IV:maj C,bII:maj,#IV:maj G,bVI:maj,bVII:maj A,V:min,bIII:maj,"
601,G,"I:maj,II:min,V:maj,VI:min,II:maj,V:min,I:maj G,IV:maj,IV:min,I:maj F,VI:maj,"
602,A,"I:maj,IV:maj,V:7,V:maj A,"
603,B,"IV:7,I:maj,IV:maj,IV:maj B,"
604,Bb,"I:maj,V:7,IV:maj,I:7,I:maj Bb,II:7,II:maj,"
605,E,"I:1,bVI:7,bII:7,bVI:1,I:1 A,I:maj,"
606,Eb,"I:maj,III:min,VII:maj A,bVI:min7 B,VII:maj,"
607,C#,"bVI:maj7 B,bVI:maj B,bVI:maj,bVI:maj B,bVI:maj7,"
608,B,"I:min,bVI:maj7,bIII:maj,IV:5 F#,bVI:maj,bVII:maj,bII:maj,IV:5(b7),IV:maj,IV:5(b7) D,IV:5(b7) D,IV:5,IV:5(b7) G,bVI:5,bVI:5 Ab,bVI:7,#IV:5,#IV:maj,bVI:5 D,#IV:5 E,#IV:maj E,"
609,Ab,"I:maj,IV:maj,V:maj,"
610,C,"IV:maj(9) C,V:maj,IV:maj C,I:min,IV:maj E,VI:min G,V:7,V:sus4(b7),"
611,A,"I:min7,V:aug(b7) A,"
612,C,"IV:maj,IV:maj7 G,I:maj,II:min,VI:maj,II:min9,III:min7,I:sus4(b7) C,IV:maj9 D,I:7,II:sus4(b7) D,V:sus4(b7),V:7,"
613,A,"I:min7 G,bVI:maj9 G,bVI:maj9 G,bIII:maj,bVI:maj F,bVI:maj,bVII:maj F,bVII:maj,I:min,bVI:maj G,bVII:maj C,bVII:7,bIII:maj G,bVII:maj F,bIII:maj F,I:min G,"
614,Db,"V:sus4(b7),I:maj F,VI:7,IV:maj Ab,I:maj Ab,I:7,IV:7,I:7 F,VI:min7 Db,V:sus4(b7) Ab,I:7 Ab,VI:min7,II:7 Ab,"
615,D,"I:maj,IV:maj,V:maj,"
616,Eb,"I:min Gb,I:1,I:min,"
617,C,"I:maj,IV:7,I:7,bVII:maj C,IV:sus4 F,bVII:maj,bVII:maj F,I:maj(9),IV:maj,"
618,G,"V:min7,II:min7,VI:min7,V:sus4(b7,IV:maj7,III:min7,II:min7 B,V:min7 G,IV:maj9 B,II:min7 D,I:maj,V:min7 G,VI:sus4(b7,V:9,V:min7 Db,IV:maj7 B,II:min7 D,"
619,C,"IV:min,#IV:maj,III:maj,I:maj,IV:maj,I:maj7,III:min7 A,II:min7 G,I:sus4 C,V:7,"
620,D,"I:min,V:min,IV:maj,bIII:maj G,I:min7,V:min7,IV:7,"
621,Bb,"I:maj,IV:maj,I:1,IV:1,V:1,V:7,"
622,D,"I:maj,bVII:maj,IV:maj,II:min7,V:7,VI:min,bIII:maj,"
623,F,"I:maj,IV:maj,VI:min,V:sus4(b7),V:7,V:min,IV:maj F,II:min,I:min,bVII:maj Bb,bIII:maj,bVI:maj,II:min7,V:maj,"
624,E,"I:maj,V:maj,IV:maj,V:7,"
625,D,"I:5,bVII:5,V:5,bVII:5 D,bIII:5 G,bVI:5 A,I:5 C,bIII:5 C,bIII:5,bVII:5 Bb,V:maj,"
626,D,"I:maj,IV:maj,V:maj,VI:min,"
627,D,"I:maj6,bVII:maj6,bVI:maj6,IV:min7,bII:maj7,IV:min9,V:min,I:maj,bIII:maj,bIII:5,bVII:maj,VI:min7,bVI:maj7,bII:maj9,V:min7,V:1,bVII:sus4(9) C,II:min E,II:min9,I:min D,I:min7,"
628,D,"I:maj G,V:maj,I:maj,IV:maj6,V:sus4 A,IV:maj D,V:maj G,IV:maj,V:sus4,"
629,F,"I:maj,I:maj C,IV:maj,VI:min,IV:maj C,V:maj,I:maj Bb,IV:maj F,II:min7 C,II:min7,V:sus4(b7),IV:maj C,I:1,V:sus4,"
630,Bb,"I:min,bVI:maj,bVII:maj,I:1,bVI:1,bVII:1,bVII:sus4(b7,bVI:sus2 Gb,bVII:maj Ab,"
631,D,"I:maj,II:min,V:7,IV:maj,VI:min,V:sus4(b7),V:maj,I:7,"
632,E,"V:7,V:9 B,V:13 B,I:maj,I:7,IV:maj,V:maj,I:maj E,I:maj6,V:maj A,"
633,G,"I:maj,IV:maj,III:min,V:maj,II:min7,"
634,G,"I:maj,II:min,V:maj,IV:maj,"
635,C,"I:maj,V:maj G,V:maj,I:maj A,V:maj G,V:7 G,V:7 G,IV:maj,"
636,G,"V:7,I:maj,I:7,IV:maj,II:7,V:maj,"
637,Ab,"I:maj,IV:maj(9),I:maj F,IV:maj Ab,II:min7 Ab,IV:maj Eb,II:min7,V:7,II:7,V:sus4(b7),IV:min,I:maj Ab,VI:min7,II:sus4(b7) Bb,VI:min7 G,III:min7,VI:sus4(b7),VI:maj,II:maj6,V:maj,VI:sus4(b7,bII:min7,#IV:7,VII:maj7,bVI:maj Eb,III:maj B,II:min Ab,II:min,"
638,C,"I:maj E,IV:maj,I:maj A,II:min G,III:7,V:maj,I:maj F,I:maj,I:maj G,II:maj F#,II:maj B,III:min A,VI:maj,II:maj G,II:maj,"
639,Ab,"I:maj,V:maj,V:maj N,I:maj Ab,VI:min A,II:min,I:maj Db,IV:maj,I:maj F,II:min7 Eb,III:7,VI:min,II:7,V:7,bVII:13,VI:7,II:min7,V:9,I:maj7 Gb,I:maj7,"
640,A,"I:maj,IV:maj,V:maj,IV:1,"
641,G,"V:sus4(b7,I:maj,V:min7,IV:maj,VI:min,bVI:maj,V:11,"
642,F#,"bIII:maj,IV:maj,IV:min,"
643,E,"I:min,bVI:7,bVI:7 E,I:min7,I:min6,I:min(b13),IV:min,"
644,D,"VI:min,I:maj,IV:maj,V:maj,I:maj A,IV:maj D,II:min,VI:min A,IV:7,I:7,"
645,Eb,"II:min9,V:sus4(b7,I:maj7,bVII:7 C,#IV:7(#11),IV:maj7,III:min7,II:min7,VI:min,bVII:7(#11),II:7,"
646,Ab,"I:maj,IV:maj,bVII:maj,bVII:sus2,VI:min,II:min,V:maj,"
647,C,"I:maj,IV:maj,I:7,IV:7,VI:min,V:maj,"
